"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Paraguay","1996","Female","Not applicable","Percent","61.01258"
"Paraguay","1996","Male","Not applicable","Percent","58.46216"
"Paraguay","1995","All genders","Not applicable","Percent","55.23367"
"Paraguay","1995","Male","Not applicable","Percent","53.52804"
"Paraguay","1995","Female","Not applicable","Percent","57.05042"
"Paraguay","1994","All genders","Not applicable","Percent","51.84884"
"Paraguay","1994","Female","Not applicable","Percent","53.45596"
"Paraguay","1994","Male","Not applicable","Percent","50.33994"
"Paraguay","1993","All genders","Not applicable","Percent","49.87535"
"Paraguay","1993","Male","Not applicable","Percent","48.47245"
"Paraguay","1993","Female","Not applicable","Percent","51.34902"
"Paraguay","1992","All genders","Not applicable","Percent","54.44877"
"Paraguay","1992","Female","Not applicable","Percent","56.07012"
"Paraguay","1992","Male","Not applicable","Percent","52.92685"
"Paraguay","1991","All genders","Not applicable","Percent","48.33884"
"Paraguay","1991","Male","Not applicable","Percent","47.14091"
"Paraguay","1991","Female","Not applicable","Percent","49.61065"
"Paraguay","1990","All genders","Not applicable","Percent","44.68818"
"Paraguay","1990","Female","Not applicable","Percent","45.58874"
"Paraguay","1990","Male","Not applicable","Percent","43.8503"
"Paraguay","1989","All genders","Not applicable","Percent","43.52561"
"Paraguay","1989","Male","Not applicable","Percent","42.9886"
"Paraguay","1989","Female","Not applicable","Percent","44.09487"
"Paraguay","1988","All genders","Not applicable","Percent","43.62002"
"Paraguay","1988","Female","Not applicable","Percent","43.72473"
"Paraguay","1988","Male","Not applicable","Percent","43.52047"
"Paraguay","1987","All genders","Not applicable","Percent","44.25264"
"Paraguay","1987","Male","Not applicable","Percent","44.34865"
"Paraguay","1987","Female","Not applicable","Percent","44.15252"
"Paraguay","1986","All genders","Not applicable","Percent","45.68086"
"Paraguay","1986","Female","Not applicable","Percent","45.60384"
"Paraguay","1986","Male","Not applicable","Percent","45.75441"
"Paraguay","1985","Male","Not applicable","Percent","47.87652"
"Paraguay","1985","Female","Not applicable","Percent","47.28563"
"Paraguay","1985","All genders","Not applicable","Percent","47.58862"
"Paraguay","1984","All genders","Not applicable","Percent","47.63919"
"Paraguay","1984","Female","Not applicable","Percent","47.44464"
"Paraguay","1984","Male","Not applicable","Percent","47.82339"
"Paraguay","1983","Male","Not applicable","Percent","47.5251"
"Paraguay","1983","Female","Not applicable","Percent","47.00149"
"Paraguay","1983","All genders","Not applicable","Percent","47.27091"
"Paraguay","1982","All genders","Not applicable","Percent","45.56147"
"Paraguay","1982","Female","Not applicable","Percent","45.14597"
"Paraguay","1982","Male","Not applicable","Percent","45.9532"
"Paraguay","1981","Male","Not applicable","Percent","44.72642"
"Paraguay","1981","Female","Not applicable","Percent","44.83311"
"Paraguay","1981","All genders","Not applicable","Percent","44.77817"
"Paraguay","1980","All genders","Not applicable","Percent","42.44026"
"Paraguay","1980","Female","Not applicable","Percent","42.18328"
"Paraguay","1980","Male","Not applicable","Percent","42.68355"
"Paraguay","1978","Male","Not applicable","Percent","39.97066"
"Paraguay","1978","Female","Not applicable","Percent","39.78422"
"Paraguay","1978","All genders","Not applicable","Percent","39.87992"
"Paraguay","1977","All genders","Not applicable","Percent","39.44871"
"Paraguay","1977","Female","Not applicable","Percent","39.71126"
"Paraguay","1977","Male","Not applicable","Percent","39.20496"
"Paraguay","1976","Male","Not applicable","Percent","37.49567"
"Paraguay","1976","Female","Not applicable","Percent","38.12703"
"Paraguay","1976","All genders","Not applicable","Percent","37.80017"
"Paraguay","1975","All genders","Not applicable","Percent","38.98843"
"Paraguay","1975","Female","Not applicable","Percent","39.24093"
"Paraguay","1975","Male","Not applicable","Percent","38.75348"
"Peru","2013","Male","Not applicable","Percent","89.09906"
"Peru","2013","Female","Not applicable","Percent","91.99786"
"Peru","2013","All genders","Not applicable","Percent","90.50577"
"Peru","2011","Male","Not applicable","Percent","75.06634"
"Peru","2011","All genders","Not applicable","Percent","73.88513"
"Peru","2011","Female","Not applicable","Percent","72.6734"
"Peru","2010","Male","Not applicable","Percent","82.34108"
"Peru","2010","Female","Not applicable","Percent","80.6876"
"Peru","2010","All genders","Not applicable","Percent","81.52336"
"Peru","2009","Male","Not applicable","Percent","89.83566"
"Peru","2009","All genders","Not applicable","Percent","90.40293"
"Peru","2009","Female","Not applicable","Percent","90.99203"
"Peru","2008","Male","Not applicable","Percent","87.63117"
"Peru","2008","Female","Not applicable","Percent","87.56984"
"Peru","2008","All genders","Not applicable","Percent","87.60026"
"Peru","2007","Male","Not applicable","Percent","81.78535"
"Peru","2007","All genders","Not applicable","Percent","81.96475"
"Peru","2007","Female","Not applicable","Percent","82.15066"
"Peru","2006","Male","Not applicable","Percent","89.84357"
"Peru","2006","Female","Not applicable","Percent","89.56782"
"Peru","2006","All genders","Not applicable","Percent","89.70733"
"Peru","2005","Male","Not applicable","Percent","85.88753"
"Peru","2005","All genders","Not applicable","Percent","84.90515"
"Peru","2005","Female","Not applicable","Percent","83.9069"
"Peru","2004","Female","Not applicable","Percent","84.94515"
"Peru","2004","All genders","Not applicable","Percent","85.56117"
"Peru","2004","Male","Not applicable","Percent","86.16165"
"Peru","2003","Male","Not applicable","Percent","84.4492"
"Peru","2003","All genders","Not applicable","Percent","84.07593"
"Peru","2003","Female","Not applicable","Percent","83.68812"
"Peru","2001","Female","Not applicable","Percent","76.76533"
"Peru","2001","All genders","Not applicable","Percent","78.11449"
"Peru","2001","Male","Not applicable","Percent","79.44737"
"Peru","2000","Male","Not applicable","Percent","81.36595"
"Peru","2000","All genders","Not applicable","Percent","80.92544"
"Peru","2000","Female","Not applicable","Percent","80.45783"
"Peru","1999","Female","Not applicable","Percent","81.75488"
"Peru","1999","All genders","Not applicable","Percent","83.08753"
"Peru","1999","Male","Not applicable","Percent","84.3834"
"Peru","1998","Male","Not applicable","Percent","85.51087"
"Peru","1998","All genders","Not applicable","Percent","85.23261"
"Peru","1998","Female","Not applicable","Percent","84.94312"
"Peru","1995","Female","Not applicable","Percent","69.07373"
"Peru","1995","All genders","Not applicable","Percent","69.27606"
"Peru","1995","Male","Not applicable","Percent","69.47211"
"Peru","1993","Male","Not applicable","Percent","68.71931"
"Peru","1993","All genders","Not applicable","Percent","67.16629"
"Peru","1993","Female","Not applicable","Percent","65.57061"
"Peru","1985","All genders","Not applicable","Percent","53.96185"
"Peru","1981","All genders","Not applicable","Percent","58.81403"
"Peru","1981","Male","Not applicable","Percent","61.96991"
"Peru","1981","Female","Not applicable","Percent","55.53925"
"Peru","1980","All genders","Not applicable","Percent","61.58353"
"Peru","1980","Female","Not applicable","Percent","58.66459"
"Peru","1980","Male","Not applicable","Percent","64.38085"
"Peru","1979","All genders","Not applicable","Percent","62.50363"
"Peru","1979","Male","Not applicable","Percent","66.90328"
"Peru","1979","Female","Not applicable","Percent","57.92439"
"Peru","1978","All genders","Not applicable","Percent","56.12781"
"Peru","1977","Female","Not applicable","Percent","53.89287"
"Peru","1977","All genders","Not applicable","Percent","58.52945"
"Peru","1977","Male","Not applicable","Percent","62.98425"
"Peru","1976","All genders","Not applicable","Percent","52.01779"
"Peru","1975","All genders","Not applicable","Percent","47.37723"
"Philippines","2008","Male","Not applicable","Percent","71.99972"
"Philippines","2008","All genders","Not applicable","Percent","75.77984"
"Philippines","2008","Female","Not applicable","Percent","79.9754"
"Philippines","2007","All genders","Not applicable","Percent","75.26193"
"Philippines","2007","Female","Not applicable","Percent","80.12338"
"Philippines","2007","Male","Not applicable","Percent","70.90562"
"Philippines","2006","All genders","Not applicable","Percent","73.24128"
"Philippines","2006","Female","Not applicable","Percent","78.42592"
"Philippines","2006","Male","Not applicable","Percent","68.62735"
"Philippines","2005","Female","Not applicable","Percent","75.43915"
"Philippines","2005","Male","Not applicable","Percent","65.93051"
"Philippines","2005","All genders","Not applicable","Percent","70.43165"
"Philippines","2004","Female","Not applicable","Percent","77.43586"
"Philippines","2004","All genders","Not applicable","Percent","71.51995"
"Philippines","2004","Male","Not applicable","Percent","66.26932"
"Philippines","2003","Female","Not applicable","Percent","77.27662"
"Philippines","2003","Male","Not applicable","Percent","67.58457"
"Philippines","2003","All genders","Not applicable","Percent","72.15665"
"Philippines","2002","Female","Not applicable","Percent","78.50192"
"Philippines","2002","All genders","Not applicable","Percent","73.39054"
"Philippines","2002","Male","Not applicable","Percent","68.80886"
"Philippines","2001","Female","Not applicable","Percent","79.84852"
"Philippines","2001","Male","Not applicable","Percent","71.06843"
"Philippines","2001","All genders","Not applicable","Percent","75.25072"
"Philippines","1998","Female","Not applicable","Percent","75.91128"
"Philippines","1998","All genders","Not applicable","Percent","70.29813"
"Philippines","1998","Male","Not applicable","Percent","65.2865"
"Philippines","1990","All genders","Not applicable","Percent","60.90673"
"Philippines","1989","Female","Not applicable","Percent","57.98383"
"Philippines","1989","All genders","Not applicable","Percent","57.87772"
"Philippines","1989","Male","Not applicable","Percent","57.77524"
"Philippines","1988","Female","Not applicable","Percent","56.8162"
"Philippines","1988","Male","Not applicable","Percent","56.84038"
"Philippines","1988","All genders","Not applicable","Percent","56.82846"
"Philippines","1987","Female","Not applicable","Percent","64.83818"
"Philippines","1987","All genders","Not applicable","Percent","62.2123"
"Philippines","1987","Male","Not applicable","Percent","59.80559"
"Philippines","1986","Female","Not applicable","Percent","63.90993"
"Philippines","1986","Male","Not applicable","Percent","57.16296"
"Philippines","1986","All genders","Not applicable","Percent","60.38952"
"Philippines","1985","Female","Not applicable","Percent","66.07367"
"Philippines","1985","Male","Not applicable","Percent","58.55038"
"Philippines","1985","All genders","Not applicable","Percent","62.12319"
"Philippines","1984","Male","Not applicable","Percent","60.14032"
"Philippines","1984","All genders","Not applicable","Percent","63.40891"
"Philippines","1984","Female","Not applicable","Percent","66.9952"
"Philippines","1983","Male","Not applicable","Percent","60.50255"
"Philippines","1983","All genders","Not applicable","Percent","63.65252"
"Philippines","1983","Female","Not applicable","Percent","67.09206"
"Poland","2010","All genders","Not applicable","Percent","98.53229"
"Poland","2010","Male","Not applicable","Percent","98.28578"
"Poland","2010","Female","Not applicable","Percent","98.79254"
"Poland","2009","All genders","Not applicable","Percent","99.34513"
"Poland","2009","Female","Not applicable","Percent","99.50949"
"Poland","2009","Male","Not applicable","Percent","99.1901"
"Poland","2008","All genders","Not applicable","Percent","97.55776"
"Poland","2008","Male","Not applicable","Percent","97.37629"
"Poland","2008","Female","Not applicable","Percent","97.74915"
"Poland","2006","All genders","Not applicable","Percent","97.301"
"Poland","2005","All genders","Not applicable","Percent","98.44975"
"Poland","2004","All genders","Not applicable","Percent","99.21959"
"Poland","2003","All genders","Not applicable","Percent","99.76701"
"Poland","2002","All genders","Not applicable","Percent","99.21305"
"Poland","2001","All genders","Not applicable","Percent","98.16274"
"Poland","2000","All genders","Not applicable","Percent","99.21441"
"Poland","1999","All genders","Not applicable","Percent","98.32548"
"Poland","1998","All genders","Not applicable","Percent","100"
"Poland","1991","All genders","Not applicable","Percent","88.94884"
"Poland","1990","All genders","Not applicable","Percent","91.01368"
"Poland","1989","All genders","Not applicable","Percent","95.34403"
"Poland","1988","All genders","Not applicable","Percent","91.25228"
"Poland","1987","All genders","Not applicable","Percent","88.10469"
"Poland","1986","All genders","Not applicable","Percent","86.62413"
"Poland","1985","All genders","Not applicable","Percent","83.21822"
"Poland","1984","All genders","Not applicable","Percent","78.53923"
"Poland","1983","All genders","Not applicable","Percent","79.68943"
"Poland","1982","All genders","Not applicable","Percent","79.83123"
"Poland","1981","All genders","Not applicable","Percent","82.22404"
"Poland","1980","All genders","Not applicable","Percent","86.88917"
"Qatar","2012","Male","Not applicable","Percent","99.27806"
"Qatar","2012","Female","Not applicable","Percent","96.18506"
"Qatar","2012","All genders","Not applicable","Percent","97.73958"
"Qatar","2007","All genders","Not applicable","Percent","93.61346"
"Qatar","2007","Female","Not applicable","Percent","96.76044"
"Qatar","2007","Male","Not applicable","Percent","90.65526"
"Qatar","2005","Male","Not applicable","Percent","85.3718"
"Qatar","2005","Female","Not applicable","Percent","85.02739"
"Qatar","2005","All genders","Not applicable","Percent","85.19209"
"Qatar","1996","All genders","Not applicable","Percent","74.23878"
"Qatar","1996","Female","Not applicable","Percent","73.11179"
"Qatar","1996","Male","Not applicable","Percent","75.4663"
"Qatar","1989","Male","Not applicable","Percent","76.64632"
"Qatar","1989","Female","Not applicable","Percent","77.6733"
"Qatar","1989","All genders","Not applicable","Percent","77.15907"
"Qatar","1988","All genders","Not applicable","Percent","75.83736"
"Qatar","1988","Female","Not applicable","Percent","76.57143"
"Qatar","1988","Male","Not applicable","Percent","75.11566"
"Qatar","1987","Male","Not applicable","Percent","70.91443"
"Qatar","1987","Female","Not applicable","Percent","72.4433"
"Qatar","1987","All genders","Not applicable","Percent","71.68126"
"Qatar","1986","All genders","Not applicable","Percent","76.93384"
"Qatar","1986","Female","Not applicable","Percent","77.1856"
"Qatar","1986","Male","Not applicable","Percent","76.6791"
"Qatar","1985","Male","Not applicable","Percent","76.79218"
"Qatar","1985","Female","Not applicable","Percent","81.17322"
"Qatar","1985","All genders","Not applicable","Percent","78.86837"
"Qatar","1984","All genders","Not applicable","Percent","78.04532"
"Qatar","1984","Female","Not applicable","Percent","77.15496"
"Qatar","1984","Male","Not applicable","Percent","78.91158"
"Qatar","1982","All genders","Not applicable","Percent","74.62674"
"Qatar","1981","All genders","Not applicable","Percent","73.46528"
"Qatar","1981","Male","Not applicable","Percent","70.49881"
"Qatar","1981","Female","Not applicable","Percent","76.60619"
"Qatar","1980","Female","Not applicable","Percent","82.2676"
"Qatar","1980","Male","Not applicable","Percent","70.71742"
"Qatar","1980","All genders","Not applicable","Percent","76.21483"
"Qatar","1978","All genders","Not applicable","Percent","77.16018"
"Qatar","1977","All genders","Not applicable","Percent","64.93432"
"Qatar","1977","Male","Not applicable","Percent","67.13896"
"Qatar","1977","Female","Not applicable","Percent","62.5075"
"Qatar","1976","Female","Not applicable","Percent","59.68618"
"Qatar","1976","Male","Not applicable","Percent","67.70772"
"Qatar","1976","All genders","Not applicable","Percent","63.74478"
"Qatar","1975","All genders","Not applicable","Percent","59.76312"
"Qatar","1975","Male","Not applicable","Percent","60.79183"
"Qatar","1975","Female","Not applicable","Percent","58.72914"
"Republic of Korea","2012","Female","Not applicable","Percent","99.50969"
"Republic of Korea","2012","All genders","Not applicable","Percent","99.59314"
"Republic of Korea","2012","Male","Not applicable","Percent","99.66992"
"Republic of Korea","2011","All genders","Not applicable","Percent","99.19111"
"Republic of Korea","2011","Male","Not applicable","Percent","99.14532"
"Republic of Korea","2011","Female","Not applicable","Percent","99.24071"
"Republic of Korea","2010","All genders","Not applicable","Percent","99.03759"
"Republic of Korea","2010","Male","Not applicable","Percent","98.97651"
"Republic of Korea","2010","Female","Not applicable","Percent","99.10408"
"Republic of Korea","2009","All genders","Not applicable","Percent","99.28266"
"Republic of Korea","2009","Male","Not applicable","Percent","99.24071"
"Republic of Korea","2009","Female","Not applicable","Percent","99.32854"
"Republic of Korea","2008","All genders","Not applicable","Percent","98.82567"
"Republic of Korea","2008","Male","Not applicable","Percent","98.91298"
"Republic of Korea","2008","Female","Not applicable","Percent","98.73114"
"Republic of Korea","2007","All genders","Not applicable","Percent","98.36812"
"Republic of Korea","2007","Male","Not applicable","Percent","98.17063"
"Republic of Korea","2007","Female","Not applicable","Percent","98.58372"
"Republic of Korea","2006","All genders","Not applicable","Percent","97.35924"
"Republic of Korea","2006","Male","Not applicable","Percent","97.47212"
"Republic of Korea","2006","Female","Not applicable","Percent","97.23553"
"Republic of Korea","2005","All genders","Not applicable","Percent","98.61521"
"Republic of Korea","2005","Male","Not applicable","Percent","98.40776"
"Republic of Korea","2005","Female","Not applicable","Percent","98.84427"
"Republic of Korea","2004","All genders","Not applicable","Percent","98.49282"
"Republic of Korea","2004","Male","Not applicable","Percent","98.47014"
"Republic of Korea","2004","Female","Not applicable","Percent","98.51494"
"Republic of Korea","2003","All genders","Not applicable","Percent","97.27323"
"Republic of Korea","2003","Male","Not applicable","Percent","97.17081"
"Republic of Korea","2003","Female","Not applicable","Percent","97.38811"
"Republic of Korea","2002","All genders","Not applicable","Percent","99.24488"
"Republic of Korea","2002","Male","Not applicable","Percent","99.13844"
"Republic of Korea","2002","Female","Not applicable","Percent","99.36547"
"Republic of Korea","2001","All genders","Not applicable","Percent","98.24599"
"Republic of Korea","2001","Male","Not applicable","Percent","98.04564"
"Republic of Korea","2001","Female","Not applicable","Percent","98.47227"
"Republic of Korea","2000","All genders","Not applicable","Percent","98.81973"
"Republic of Korea","2000","Male","Not applicable","Percent","98.75321"
"Republic of Korea","2000","Female","Not applicable","Percent","98.89688"
"Republic of Korea","1999","All genders","Not applicable","Percent","99.21781"
"Republic of Korea","1999","Male","Not applicable","Percent","99.35354"
"Republic of Korea","1999","Female","Not applicable","Percent","99.06546"
"Republic of Korea","1998","All genders","Not applicable","Percent","99.2453"
"Republic of Korea","1998","Male","Not applicable","Percent","99.43192"
"Republic of Korea","1998","Female","Not applicable","Percent","99.03808"
"Republic of Korea","1989","All genders","Not applicable","Percent","84.77898"
"Republic of Korea","1989","Male","Not applicable","Percent","85.36147"
"Republic of Korea","1989","Female","Not applicable","Percent","84.16332"
"Romania","2011","Male","Not applicable","Percent","93.83527"
"Romania","2011","All genders","Not applicable","Percent","94.04994"
"Romania","2011","Female","Not applicable","Percent","94.27979"
"Romania","2010","All genders","Not applicable","Percent","94.76867"
"Romania","2010","Female","Not applicable","Percent","95.01254"
"Romania","2010","Male","Not applicable","Percent","94.54136"
"Romania","2009","All genders","Not applicable","Percent","97.10045"
"Romania","2009","Male","Not applicable","Percent","97.14081"
"Romania","2009","Female","Not applicable","Percent","97.05872"
"Romania","2008","All genders","Not applicable","Percent","93.54791"
"Romania","2008","Female","Not applicable","Percent","94.39985"
"Romania","2008","Male","Not applicable","Percent","92.75332"
"Romania","2007","All genders","Not applicable","Percent","93.29039"
"Romania","2007","Male","Not applicable","Percent","93.05744"
"Romania","2007","Female","Not applicable","Percent","93.53729"
"Romania","2005","All genders","Not applicable","Percent","93.70028"
"Romania","2005","Female","Not applicable","Percent","94.21875"
"Romania","2005","Male","Not applicable","Percent","93.21175"
"Romania","2004","All genders","Not applicable","Percent","94.92602"
"Romania","2004","Male","Not applicable","Percent","94.48992"
"Romania","2004","Female","Not applicable","Percent","95.38865"
"Romania","2003","All genders","Not applicable","Percent","95.22934"
"Romania","2003","Female","Not applicable","Percent","95.78423"
"Romania","2003","Male","Not applicable","Percent","94.7095"
"Romania","2002","All genders","Not applicable","Percent","95.24988"
"Romania","2002","Male","Not applicable","Percent","95.05496"
"Romania","2002","Female","Not applicable","Percent","95.45819"
"Romania","2001","All genders","Not applicable","Percent","95.82668"
"Romania","2001","Female","Not applicable","Percent","96.28923"
"Romania","2001","Male","Not applicable","Percent","95.39117"
"Romania","2000","All genders","Not applicable","Percent","94.46279"
"Romania","2000","Male","Not applicable","Percent","94.26052"
"Romania","2000","Female","Not applicable","Percent","94.67901"
"Romania","1999","All genders","Not applicable","Percent","95.66626"
"Romania","1999","Female","Not applicable","Percent","96.35382"
"Romania","1999","Male","Not applicable","Percent","95.01765"
"Romania","1998","All genders","Not applicable","Percent","95.533"
"Romania","1998","Male","Not applicable","Percent","95.248"
"Romania","1998","Female","Not applicable","Percent","95.831"
"Romania","1997","All genders","Not applicable","Percent","96.00152"
"Romania","1996","All genders","Not applicable","Percent","87.24819"
"Romania","1995","All genders","Not applicable","Percent","82.74377"
"Russian Federation","2013","Male","Not applicable","Percent","95.47906"
"Russian Federation","2013","All genders","Not applicable","Percent","96.44676"
"Russian Federation","2013","Female","Not applicable","Percent","97.46633"
"Russian Federation","2012","All genders","Not applicable","Percent","97.31471"
"Russian Federation","2011","All genders","Not applicable","Percent","96.59704"
"Russian Federation","2008","All genders","Not applicable","Percent","96.146"
"Russian Federation","2007","All genders","Not applicable","Percent","95.20138"
"Russian Federation","2006","All genders","Not applicable","Percent","94.82407"
"Russian Federation","2000","All genders","Not applicable","Percent","98.23919"
"Russian Federation","1999","All genders","Not applicable","Percent","94.76193"
"Russian Federation","1995","Female","Not applicable","Percent","92.56757"
"Russian Federation","1995","All genders","Not applicable","Percent","91.11292"
"Russian Federation","1995","Male","Not applicable","Percent","89.75571"
"Russian Federation","1994","All genders","Not applicable","Percent","92.00601"
"Russian Federation","1994","Male","Not applicable","Percent","91.12681"
"Russian Federation","1994","Female","Not applicable","Percent","92.93015"
"Rwanda","2012","Female","Not applicable","Percent","38.6631"
"Rwanda","2012","Male","Not applicable","Percent","30.96771"
"Rwanda","2012","All genders","Not applicable","Percent","34.74747"
"Rwanda","2011","All genders","Not applicable","Percent","35.6034"
"Rwanda","2011","Male","Not applicable","Percent","33.63097"
"Rwanda","2011","Female","Not applicable","Percent","37.55535"
"Rwanda","2009","Female","Not applicable","Percent","38.97023"
"Rwanda","2009","Male","Not applicable","Percent","34.97457"
"Rwanda","2009","All genders","Not applicable","Percent","36.97657"
"Rwanda","2008","All genders","Not applicable","Percent","38.58658"
"Rwanda","2008","Male","Not applicable","Percent","37.0159"
"Rwanda","2008","Female","Not applicable","Percent","40.12717"
"Rwanda","2003","Female","Not applicable","Percent","32.29616"
"Rwanda","2003","Male","Not applicable","Percent","29.92281"
"Rwanda","2003","All genders","Not applicable","Percent","31.12916"
"Rwanda","2002","All genders","Not applicable","Percent","36.71653"
"Rwanda","2002","Male","Not applicable","Percent","36.07989"
"Rwanda","2002","Female","Not applicable","Percent","37.32803"
"Rwanda","2001","Female","Not applicable","Percent","30.413"
"Rwanda","2001","Male","Not applicable","Percent","30.27907"
"Rwanda","2001","All genders","Not applicable","Percent","30.35768"
"Rwanda","2000","All genders","Not applicable","Percent","31.10207"
"Rwanda","2000","Male","Not applicable","Percent","31.15642"
"Rwanda","2000","Female","Not applicable","Percent","30.97281"
"Rwanda","1992","Female","Not applicable","Percent","37.85835"
"Rwanda","1992","Male","Not applicable","Percent","39.07166"
"Rwanda","1992","All genders","Not applicable","Percent","38.46713"
"Rwanda","1991","All genders","Not applicable","Percent","39.3156"
"Rwanda","1991","Male","Not applicable","Percent","39.36188"
"Rwanda","1991","Female","Not applicable","Percent","39.26925"
"Rwanda","1990","Female","Not applicable","Percent","40.49021"
"Rwanda","1990","Male","Not applicable","Percent","41.34075"
"Rwanda","1990","All genders","Not applicable","Percent","40.91842"
"Rwanda","1989","All genders","Not applicable","Percent","39.97284"
"Rwanda","1989","Male","Not applicable","Percent","40.41514"
"Rwanda","1989","Female","Not applicable","Percent","39.52489"
"Rwanda","1988","Female","Not applicable","Percent","37.71768"
"Rwanda","1988","Male","Not applicable","Percent","38.86175"
"Rwanda","1988","All genders","Not applicable","Percent","38.29016"
"Rwanda","1987","All genders","Not applicable","Percent","38.82382"
"Rwanda","1987","Male","Not applicable","Percent","39.49776"
"Rwanda","1987","Female","Not applicable","Percent","38.15843"
"Rwanda","1986","Female","Not applicable","Percent","39.81945"
"Rwanda","1986","Male","Not applicable","Percent","41.5491"
"Rwanda","1986","All genders","Not applicable","Percent","40.69043"
"Rwanda","1985","All genders","Not applicable","Percent","48.70539"
"Rwanda","1985","Male","Not applicable","Percent","49.17649"
"Rwanda","1985","Female","Not applicable","Percent","48.21462"
"Rwanda","1984","All genders","Not applicable","Percent","48.92305"
"Rwanda","1984","Female","Not applicable","Percent","47.81617"
"Rwanda","1984","Male","Not applicable","Percent","49.9823"
"Rwanda","1983","All genders","Not applicable","Percent","48.57685"
"Rwanda","1983","Male","Not applicable","Percent","49.35907"
"Rwanda","1983","Female","Not applicable","Percent","47.75292"
"Rwanda","1982","All genders","Not applicable","Percent","48.23979"
"Rwanda","1982","Female","Not applicable","Percent","47.67419"
"Rwanda","1982","Male","Not applicable","Percent","48.75116"
"Rwanda","1981","All genders","Not applicable","Percent","48.40777"
"Rwanda","1981","Male","Not applicable","Percent","50.0765"
"Rwanda","1981","Female","Not applicable","Percent","46.66678"
"Rwanda","1980","All genders","Not applicable","Percent","36.93718"
"Rwanda","1980","Female","Not applicable","Percent","35.30006"
"Rwanda","1980","Male","Not applicable","Percent","38.50812"
"Rwanda","1978","All genders","Not applicable","Percent","29.46458"
"Rwanda","1977","Male","Not applicable","Percent","35.25223"
"Rwanda","1977","All genders","Not applicable","Percent","32.46314"
"Rwanda","1977","Female","Not applicable","Percent","29.4216"
"Rwanda","1975","All genders","Not applicable","Percent","44.34691"
"Rwanda","1975","Female","Not applicable","Percent","38.75795"
"Rwanda","1975","Male","Not applicable","Percent","49.38794"
"Saint Kitts and Nevis","2012","All genders","Not applicable","Percent","92.8223"
"Saint Kitts and Nevis","2009","Female","Not applicable","Percent","69.61238"
"Saint Kitts and Nevis","2009","All genders","Not applicable","Percent","73.52583"
"Saint Kitts and Nevis","2009","Male","Not applicable","Percent","77.64827"
"Saint Kitts and Nevis","2007","All genders","Not applicable","Percent","67.36613"
"Saint Kitts and Nevis","2007","Male","Not applicable","Percent","66.90375"
"Saint Kitts and Nevis","2007","Female","Not applicable","Percent","68.03588"
"Saint Kitts and Nevis","2000","All genders","Not applicable","Percent","73.69897"
"Saint Lucia","2013","Male","Not applicable","Percent","90.26661"
"Saint Lucia","2013","Female","Not applicable","Percent","89.87602"
"Saint Lucia","2013","All genders","Not applicable","Percent","90.08747"
"Saint Lucia","2011","All genders","Not applicable","Percent","89.57329"
"Saint Lucia","2011","Female","Not applicable","Percent","88.05011"
"Saint Lucia","2011","Male","Not applicable","Percent","90.99362"
"Saint Lucia","2010","Male","Not applicable","Percent","90.00084"
"Saint Lucia","2010","Female","Not applicable","Percent","93.77384"
"Saint Lucia","2010","All genders","Not applicable","Percent","91.76201"
"Saint Lucia","2009","All genders","Not applicable","Percent","92.10353"
"Saint Lucia","2009","Female","Not applicable","Percent","90.6223"
"Saint Lucia","2009","Male","Not applicable","Percent","93.48352"
"Saint Lucia","2008","Male","Not applicable","Percent","90.69601"
"Saint Lucia","2008","Female","Not applicable","Percent","95.07641"
"Saint Lucia","2008","All genders","Not applicable","Percent","92.78723"
"Saint Lucia","2004","All genders","Not applicable","Percent","93.75627"
"Saint Lucia","2004","Female","Not applicable","Percent","94.7165"
"Saint Lucia","2004","Male","Not applicable","Percent","92.91344"
"Saint Vincent and the Grenadines","2010","Female","Not applicable","Percent","77.38082"
"Saint Vincent and the Grenadines","2010","Male","Not applicable","Percent","60.93758"
"Saint Vincent and the Grenadines","2010","All genders","Not applicable","Percent","68.57275"
"Samoa","2011","All genders","Not applicable","Percent","89.95051"
"Samoa","2011","Male","Not applicable","Percent","90.66335"
"Samoa","2011","Female","Not applicable","Percent","89.26028"
"Samoa","2010","Female","Not applicable","Percent","79.05943"
"Samoa","2010","Male","Not applicable","Percent","74.2457"
"Samoa","2010","All genders","Not applicable","Percent","76.57059"
"Samoa","2006","All genders","Not applicable","Percent","88.18828"
"Samoa","2006","Male","Not applicable","Percent","83.59454"
"Samoa","2006","Female","Not applicable","Percent","93.4512"
"Samoa","2005","All genders","Not applicable","Percent","84.72768"
"Samoa","2004","All genders","Not applicable","Percent","85.21653"
"Samoa","2003","All genders","Not applicable","Percent","88.21533"
"Samoa","2002","All genders","Not applicable","Percent","89.7105"
"Samoa","2000","All genders","Not applicable","Percent","90.56992"
"Samoa","1999","All genders","Not applicable","Percent","90.00394"
"Samoa","1999","Male","Not applicable","Percent","88.49627"
"Samoa","1999","Female","Not applicable","Percent","91.65403"
"Samoa","1997","All genders","Not applicable","Percent","80.11308"
"Samoa","1996","All genders","Not applicable","Percent","82.19672"
"Samoa","1994","All genders","Not applicable","Percent","80.45279"
"San Marino","2011","Female","Not applicable","Percent","98.06452"
"San Marino","2011","Male","Not applicable","Percent","94.85217"
"San Marino","2011","All genders","Not applicable","Percent","96.24559"
